id,repo_id,label,url,if_mulit_commit,message,new_message1,authorEmail,commitDate
4889,3,0,https://github.com/square/retrofit/commit/593da84fbe414a6dd2be1025ebb7347c6974af38, ,Update CHANGELOG.md,Update CHANGELOG.md ,developer21,2018-03-14T16:41:32Z
5913,4,0,https://github.com/square/okhttp/commit/8c2f383f14e354a45d0f9f16f5b0fa35b7244a51, ,Document interceptor throwing modes (#6235),Document  <file_name>  throwing modes ( <link> ) ,developer21,2020-09-10T01:48:06Z
5929,4,0,https://github.com/square/okhttp/commit/0e0f3a2d8d95278bf362eaeb08f13516e383fafd, ,"Push OkHttp 3.14.x into the sea. It is no longer supported. (#6179) <enter>  <enter> OkHttp 4.x is our only branch receiving security fixes, bug fixes, and <enter> new features. <enter>  <enter> OkHttp 3.12.x gets security fixes only.","Push OkHttp 3.1<version> into the sea. It is no longer supported. ( <link> )  <enter> OkHttp <version> is our only branch receiving security fixes, bug fixes, and new features. <enter> OkHttp <version> gets security fixes only. ",developer21,2020-07-11T10:04:10Z
5943,4,0,https://github.com/square/okhttp/commit/e736f927f82bcde9490b0e195f89d0a8884ba68b, ,DER encoder (#6139) <enter>  <enter> I haven't yet implemented certificate encoding,DER encoder ( <link> )  <enter> I haven't yet implemented certificate encoding ,developer21,2020-06-25T11:17:29Z
6034,4,0,https://github.com/square/okhttp/commit/02052b01f6cd1533dd5490ceb61ab6391c4cf2f8, ,Convert DiskLruCacheTest to Kotlin (#5933) <enter>  <enter> * Rename DiskLruCacheTest.java to DiskLruCacheTest.kt <enter>  <enter> * Convert DiskLruCacheTest to Kotlin,Convert  <file_name>  to Kotlin ( <link> )  <enter> * <iden>  <file_name>  to  <file_name>  <enter> * Convert  <file_name>  to Kotlin ,developer21,2020-04-11T04:46:03Z
6416,4,0,https://github.com/square/okhttp/commit/23ca0ea3bb33706f8e75412ab7d3ce1faa15a1d6, ,"Convert Http2Reader, Http2Writer to Kotlin (#4982) <enter>  <enter> * Rename Http2.java to .kt (and others) <enter>  <enter> * Convert Http2Reader, Http2Writer to Kotlin","Convert  <file_name> ,  <file_name>  to Kotlin ( <link> )  <enter> * Rename  <file_name> <version> to .kt (and others) <enter> * Convert  <file_name> ,  <file_name>  to Kotlin ",developer21,2019-04-26T21:27:06Z
6498,4,0,https://github.com/square/okhttp/commit/18f2b5e6e69de28f420298862378abfd243096ce, ,"Fix source compatibility for some Kotlin callsites. (#4887) <enter>  <enter> We had a problem where boolean vals needed to be reverted back to <enter> boolean funs. I'd like to go back to vals later, but supporting existing <enter> source patterns is more important. <enter>  <enter> We also had a problem where single abstract method types (SAM types) <enter> could be supplied as lambas when calling into Java but not when calling <enter> into Kotlin. <enter>  <enter> I found these by pointing KotlinSourceCompatibilityTest at the OkHttp <enter>  <enter> Get there like this: <enter>   git co 7eb897ab2e223632b3316bf46a15d37307a3d3b6^ <enter>   git co 7eb897ab2e223632b3316bf46a15d37307a3d3b6 okhttp/build.gradle <enter>   git co 7eb897ab2e223632b3316bf46a15d37307a3d3b6 build.gradle","Fix source compatibility for some <iden> callsites. ( <link> )  <enter> We had a problem where boolean vals needed to be reverted back to boolean funs. I'd like to go back to vals later, but supporting existing source patterns is more important. <enter> We also had a problem where single abstract method types (<iden> types) could be supplied as lambas when calling into <iden> but not when calling into <iden>. <enter> I found these by pointing  <file_name>  at the <iden> <enter> Get there like this: git co  <link> ^ git co  <link>  okhttp/build.gradle git co  <link>  build.gradle ",developer21,2019-04-06T06:07:11Z
6746,4,0,https://github.com/square/okhttp/commit/97ba25854476bc5ff9ea4b8d3b4a78f6e9cf1a3e, ,Update issue templates,Update issue templates ,developer21,2018-12-30T22:44:40Z
6915,4,0,https://github.com/square/okhttp/commit/af6198a1e992b55ff4d16dcaeeacbb4e90e29c8a, ,"Fail HTTP/2 connections if the pong is not received. (#3878) <enter>  <enter> This removes the Ping abstraction from our http2 package. This was written as <enter> if it were a public API, but never exposed to any callers but tests. Removing <enter> it makes it easier to lock down how pings are used. <enter>  <enter> This also removes the NullServer class, replacing it with a new SocketPolicy <enter> on MockWebServer. The new SocketPolicy, STALL_SOCKET_AT_START, allows us to <enter> do TLS and negotiate an HTTP/2 connection without actually building a proper <enter> Http2Connection and without responding to pings. <enter>  <enter> The behavior in HTTP/2 connections is modeled after our behavior in web sockets. <enter> We count outgoing pings, incoming pongs, and confirm that the pongs are keeping <enter> up. If later we make this policy more sophisticated we can track the changes <enter> in both places. <enter>  <enter> Closes: https://github.com/square/okhttp/issues/3261","Fail HTTP/2 connections if the pong is not received. ( <link> )  <enter> This removes the  <file_name>  abstraction from our http2 package. This was written as if it were a public API, but never exposed to any callers but tests. Removing it makes it easier to lock down how pings are used. <enter> This also removes the  <file_name>  class, replacing it with a new  <file_name>  on  <method_name>  The new  <file_name> , STALL_SOCKET_AT_START, allows us to do <iden> and negotiate an HTTP/2 connection without actually building a proper  <file_name>  and without responding to pings. <enter> The behavior in HTTP/2 connections is modeled after our behavior in web sockets. We count outgoing pings, incoming pongs, and confirm that the pongs are keeping up. If later we make this policy more sophisticated we can track the changes in both places. <enter>  Closes :  <link> ",developer21,2018-02-22T23:37:34Z
6921,4,0,https://github.com/square/okhttp/commit/abb0a790802996d1039c35424b70b0f3f06b94b7, ,First step towards HTTP/2 automatic pings. (#3874) <enter>  <enter> This changes the executor services in HTTP/2 connection to split up <enter> listener executors (of which there may be many threads) from writer <enter> executors (of which there is one per connection). <enter>  <enter> This adds a scheduled executor job to send pings on an interval. We <enter> don't yet fail the connection if pongs are not received. <enter>  <enter> For follow-up there's some work to remove exising APIs to send pings <enter> through the HTTP/2 APIs. These are unused and make it awkard to <enter> confirm that only the automatic pings are being replied to. <enter>  <enter> See https://github.com/square/okhttp/issues/3261,First step towards HTTP/2 automatic pings. ( <link> )  <enter> This changes the executor services in HTTP/2 connection to split up listener executors (of which there may be many threads) from writer executors (of which there is one per connection). <enter> This adds a scheduled executor job to send pings on an interval. We don't yet fail the connection if pongs are not received. <enter> For follow-up there's some work to remove exising APIs to send pings through the HTTP/2 APIs. These are unused and make it awkard to confirm that only the automatic pings are being replied to. <enter> See  <link> ,developer21,2018-02-22T01:17:09Z
7000,4,0,https://github.com/square/okhttp/commit/3646138247488c9832a7f325401fe0b12fcdbebf, ,Don't summarize the request and response headers. (#3576) <enter>  <enter> Just pass the Request and Response objects in directly.,Don't summarize the request and response  <method_name>  ( <link> )  <enter> Just pass the <iden> and <iden> objects in directly. ,developer21,2017-09-03T23:35:56Z
7004,4,2,https://github.com/square/okhttp/commit/a95ec06a5037f7ca84f4f596397ce6090734c59b, ,Fix a race in WebSocketHttpTest. (#3570) <enter>  <enter> We were assuming on a client failure the server wouldn't have any <enter> further events. But it will get a failure if we give it a moment. <enter> This was causing some test flakiness.,Fix a race in  <method_name>  ( <link> )  <enter> We were assuming on a client failure the server wouldn't have any further events. But it will get a failure if we give it a moment. This was causing some test flakiness. ,developer21,2017-09-01T16:39:24Z
7126,4,0,https://github.com/square/okhttp/commit/87b86a53c4a5c591b8e1c5ec94b4d81edece00a8, ,Add ProGuard config to README,Add <iden> config to README ,developer21,2017-01-08T02:40:17Z
8220,4,0,https://github.com/square/okhttp/commit/69cabb714e2a9972a69be991e660bae99b356824, ,Improve some Markdown,Improve some Markdown ,developer21,2014-01-25T16:44:14Z
3060,2,0,https://github.com/apache/dubbo/commit/0bd3a97bdb61bd083d7310108a16ae12288283e9, ,unit test for metadata,unit test for metadata ,developer20,2019-08-30T08:25:42Z
3189,2,2,https://github.com/apache/dubbo/commit/543a52abc0a86efad59f0f97f32de282321a4ab5, ,"Multiple registry  (#4066) <enter>  <enter> fixes #3932, #3599, #3084"," <file_name>  ( <link> )  <enter> fixes <link> ,  <link> ,  <link> ",developer20,2019-05-24T06:54:37Z
3190,2,2,https://github.com/apache/dubbo/commit/c14605e15600e6817e12db07826ca896420f65d3, ,bugfix follow #4127 (#4155),bugfix follow <link> ( <link> ) ,developer20,2019-05-24T15:50:47Z
3196,2,0,https://github.com/apache/dubbo/commit/5caa422add46efa9b6de8c0e763e1ccecbcbfacd, ,just for modify comments and imports (#3227),just for modify comments and imports ( <link> ) ,developer20,2019-01-14T14:34:09Z
3406,2,0,https://github.com/apache/dubbo/commit/e5fe041812285869d5ab73516dd424338473bcf2, ,remove tomcat-embed-logging-juli  (#4430) <enter>  <enter> fixes #4400,remove tomcat-embed-logging-juli ( <link> )  <enter> fixes <link> ,developer20,2019-07-02T03:09:01Z
3445,2,0,https://github.com/apache/dubbo/commit/2497dcf1924335071d2e0f2339fa8ab4a3c34b71, ,make metadata key contain : when version and group is empty (#4465),make metadata key contain : when version and group is empty ( <link> ) ,developer20,2019-07-04T09:23:26Z
3446,2,2,https://github.com/apache/dubbo/commit/18773aa4d0925693839be7f53c0eee27697ebc1d, ,fix qos configuration cannot work after added 'qos-enable' style support (#4378) <enter>  <enter> fixes #4377,fix qos configuration cannot work after added 'qos-enable' style support ( <link> ) <enter>  fixes <link> ,developer20,2019-06-25T07:52:54Z
3595,2,3,https://github.com/apache/dubbo/commit/5a9406c66d0ae1aabc1a83c1821f070ec823aa8b, ,modify metadata store from sync to async,modify metadata store from sync to async ,developer20,2018-12-05T06:24:35Z
3752,2,3,https://github.com/apache/dubbo/commit/0aebefec3d4653c5144e4e68e77049d7b1198b1d, ,modify consumer metadatareport: param type from string to map,modify consumer  <file_name> : param type from string to map ,developer20,2018-11-20T02:00:11Z
3819,2,2,https://github.com/apache/dubbo/commit/d8db928d0a080767fe7ad4a3398d17ec39ec9614, ,fix :dubbo.properties cannot work on MetadataReportConfig,fix :dubbo.properties cannot work on <iden> ,developer20,2018-11-08T10:31:15Z
3855,2,3,https://github.com/apache/dubbo/commit/90a913433ff1f2588976fbc4163ba7e9cb58f143, ,merge dev-metadata from upstream and refactor zk store,merge dev-metadata from upstream and refactor zk store ,developer20,2018-11-05T07:53:43Z
3917,2,3,https://github.com/apache/dubbo/commit/1e6800bea49698c6d27b0ab05a1ffb15edff634b, ,seperate retry from AbstractMetadataReport,seperate retry from  <file_name>  ,developer20,2018-10-23T06:39:10Z
3969,2,3,https://github.com/apache/dubbo/commit/d3469fde5038c71b7a69e44735e708c06bc720c2, ,delete class,delete class ,developer20,2018-10-09T10:45:12Z
3984,2,0,https://github.com/apache/dubbo/commit/336ffd1db4a65fb77285674821e86e7b9274e944, ,add unit test,add unit test ,developer20,2018-09-29T07:09:12Z
3995,2,0,https://github.com/apache/dubbo/commit/6f86a8e71dc6925e35e7fcb0e6c18ca879b13494, ,add tests,add tests ,developer20,2018-09-20T09:39:15Z
1402,1,1,https://github.com/junit-team/junit4/commit/a268686d96bfbb328e02b363c3f0f72da54f9fc6, ,checkpoint,checkpoint ,developer19,2009-08-20T14:30:12Z
1474,1,0,https://github.com/junit-team/junit4/commit/c618504adee4bc91b3bd7e0ff06be6e1fa9d88cc, ,Cleaning up compile errors from reverting hamcrest change,Cleaning up compile errors from reverting hamcrest change ,developer19,2009-07-20T14:41:18Z
1788,1,3,https://github.com/junit-team/junit4/commit/d5af0e46c1cd912ef0932ce868517b1e8335531e, ,ExpectedException drastically simplified, <file_name>  drastically simplified ,developer19,2009-06-01T20:37:05Z
1817,1,0,https://github.com/junit-team/junit4/commit/9164fdee10603ebdb2b4a7d78ab00046fa3ad37f, ,Hamcrest 1.2 documented in release notes,Hamcrest <version> documented in release notes ,developer19,2009-05-29T15:56:22Z
1863,1,3,https://github.com/junit-team/junit4/commit/3bcf273c37bc31e1f13986b02977cadbcd2b5a76, ,Removing more TODOs <enter>  <enter> Signed-off-by: Kent Beck <kent@threeriversinstitute.org>,Removing more TODOs  <enter> ,developer19,2009-05-11T20:50:19Z
1864,1,3,https://github.com/junit-team/junit4/commit/4d6f0702dae590809b808230f027a60aa0a4a345, ,Added parallel tests to AllTests,Added parallel tests to  <file_name>  ,developer19,2009-05-08T14:35:06Z
1870,1,0,https://github.com/junit-team/junit4/commit/13bda470bfa1fe989ce80d616fb096af1b937146, ,Make ParallelComputer more beautiful by creating a Decorator <enter> extension point in ParentRunner <enter>  <enter> Signed-off-by: Kent Beck <kent@threeriversinstitute.org>,Make  <file_name>  more beautiful by creating a <iden>  <enter> extension point in  <file_name>  <enter> ,developer19,2009-05-11T20:26:51Z
1871,1,3,https://github.com/junit-team/junit4/commit/9f1840115193b7d1bc4bc0b2715d762d317689dd, ,Ignore test for gump (need better long-term solution),Ignore test for gump (need better long-term solution) ,developer19,2009-05-06T15:31:30Z
1891,1,2,https://github.com/junit-team/junit4/commit/fdc9cd5ea91f5ae1d7e5991abadd1b3f989626f7, ,Incorporated James Abbley's patch for ParallelComputer <enter>  <enter> Signed-off-by: Kent Beck <kent@threeriversinstitute.org>,Incorporated <iden>'s patch for  <file_name> <enter> ,developer19,2009-05-04T17:52:47Z
1900,1,1,https://github.com/junit-team/junit4/commit/4eec09ae1d6eb5cecfa82e222f0e7d085e96f0ba, ,merged,merged ,developer19,2009-05-04T19:30:55Z
1901,1,3,https://github.com/junit-team/junit4/commit/44e2ed65cd904fc03aecd3b0763856009294bdec, ,Finishing the work of ComparisonCriteria <enter>  <enter> Signed-off-by: Kent Beck <kent@threeriversinstitute.org>,Finishing the work of  <file_name> <enter> ,developer19,2009-04-30T18:52:12Z
1917,1,0,https://github.com/junit-team/junit4/commit/3e7f1f74fff77f46d292e6b7828c020d67b148ae, ,Added note of fixed bug,Added note of fixed bug ,developer19,2009-04-28T20:17:15Z
1940,1,0,https://github.com/junit-team/junit4/commit/503a3b0d79d395ae5c05fee40cd4de2b927b7808, ,We're 4.7 now <enter>  <enter> Signed-off-by: Kent Beck <kent@threeriversinstitute.org>,We're <version> now  <enter> ,developer19,2009-04-20T19:35:42Z
1949,1,2,https://github.com/junit-team/junit4/commit/f9168cb066a53dc63f7346f6bb3d25a46d0ccbed, ,Fix javadoc on Parameterized,Fix javadoc on  <file_name>  ,developer19,2009-04-20T19:08:34Z
1968,1,0,https://github.com/junit-team/junit4/commit/f3c211455b9e09be36e4bf7ccc499fbdd35a527a, ,"Finished release notes, I think","Finished release notes, I think ",developer19,2009-03-10T14:44:22Z
1313,1,0,https://github.com/junit-team/junit4/commit/46036e7146f9dd0ca44baaec490692b967edd0ce, ,"javadoc'ed, and with better names","javadoc'ed, and with better names ",developer18,2009-10-20T03:11:19Z
1331,1,3,https://github.com/junit-team/junit4/commit/ce810b763e5021629248702993f226e3bf969db8, ,"Multiple categories on tests, category inheritance, production classes in production package.","Multiple categories on tests,  <file_name>  inheritance, production classes in production package. ",developer18,2009-10-20T02:51:12Z
1403,1,0,https://github.com/junit-team/junit4/commit/758ec7fdc2ea8db0c3cb57b83c2a1a069ee214b6, ,Removed unused import,Removed unused import ,developer18,2009-10-13T02:05:01Z
1419,1,3,https://github.com/junit-team/junit4/commit/9eab1418bf073556414f8654a8b66d65d784ed71, ,"Multiple categories on tests, category inheritance, production classes in production package.","Multiple categories on tests,  <file_name>  inheritance, production classes in production package. ",developer18,2009-10-20T02:51:12Z
1509,1,3,https://github.com/junit-team/junit4/commit/1bbab715de4c64943948ecc3739c8d5569378672, ,CategoriesMark2 reuse code properly from TestClass,CategoriesMark2 reuse code properly from  <file_name>  ,developer18,2010-02-09T04:10:47Z
1536,1,1,https://github.com/junit-team/junit4/commit/d2da6a55bca4582c9a469f568df472a00e90ddf4, ,merged,merged ,developer18,2009-07-16T02:25:24Z
1545,1,1,https://github.com/junit-team/junit4/commit/99a84a542f2ac532a8425fa0a77884902b1c01b0, ,"org.junit.Rule, org.junit.Rules"," <file_name> ,  <file_name>  ",developer18,2009-07-16T02:17:25Z
1567,1,3,https://github.com/junit-team/junit4/commit/734ab5187c068599352e5fdc7374c1334d484fef, ,StatementInterceptor takes Object target <enter>  <enter> Signed-off-by: Kent Beck <kent@threeriversinstitute.org>, <file_name>  takes <iden> target  <enter> ,developer18,2009-07-07T02:01:56Z
1599,1,0,https://github.com/junit-team/junit4/commit/409a8e06c9f2ec5aa0d9db8a3d413f394c290f6d, ,Fixing Interceptor->Rule name changes,Fixing  <file_name> ->Rule name changes ,developer18,2009-07-07T03:50:14Z
1608,1,3,https://github.com/junit-team/junit4/commit/b33b4b090c224c14415d0ffb68a078a097aeaf71, ,RunNotifier.fireTestRunStarted(Plan) to replace fireTestRunStarted(Description), <method_name>  to replace <iden>( <file_name> ) ,developer18,2010-01-05T04:13:25Z
1610,1,3,https://github.com/junit-team/junit4/commit/8e313a1e58a56694c0441b2fa60974fa8e1bfe31, ,StatementInterceptor takes Object target, <file_name>  takes <iden> target ,developer18,2009-07-07T02:01:56Z
1623,1,2,https://github.com/junit-team/junit4/commit/4b549360e08dac944ee34b7c7bf1a95b41f72f35, ,FailureList isn't public, <file_name>  isn't public ,developer18,2009-07-07T01:44:02Z
1637,1,0,https://github.com/junit-team/junit4/commit/870289f3272917f312de6902b8b6bdc43552d4b7, ,Simplify Filter implementation for backward compatibility,Simplify <iden> implementation for backward compatibility ,developer18,2009-12-22T03:54:05Z
1650,1,3,https://github.com/junit-team/junit4/commit/2f9b53dbecad010dbb7e7cfff3a11476b7d2208a, ,Simplify Filter implementations,Simplify  <file_name>  implementations ,developer18,2009-12-22T03:30:10Z
1847,1,3,https://github.com/junit-team/junit4/commit/356a069f8cbbad2a368fdbc6ceee4e94200e7140, ,"Getting there with FrameworkField, but checking in before everything works, to demo squeezing <enter>  <enter> Signed-off-by: Kent Beck <kent@threeriversinstitute.org>","Getting there with  <file_name> , but checking in before everything works, to demo squeezing <enter> ",developer18,2009-05-26T01:51:47Z
284,1,0,https://github.com/junit-team/junit4/commit/561fb840af9d00abab5449f704a77fd6a7f2509d, ,removed spaces before period in comment,removed spaces before period in comment ,developer17,2013-01-08T23:06:41Z
294,1,2,https://github.com/junit-team/junit4/commit/3a5772dab5ce8f3b2879a19009357d425e84400e, ,StopWatch does not need to be abstract. <enter>  <enter> Fixes #1110., <file_name>  does not need to be abstract.  <enter> Fixes <link> . ,developer17,2015-04-04T18:30:47Z
348,1,0,https://github.com/junit-team/junit4/commit/f851c3ee43e1966903ff66ecda3fa7f66c2d2ecb, ,"test: no inline comment, comment space","test: no inline comment, comment space ",developer17,2012-12-11T16:24:29Z
357,1,3,https://github.com/junit-team/junit4/commit/78f5fa85b492353ad062f54d1f0ceec745537761, ,"no #deleteOnExit, no inline comment, added space in comment","no #<iden>, no inline comment, added space in comment ",developer17,2012-12-11T16:16:25Z
365,1,3,https://github.com/junit-team/junit4/commit/298cc4459cf76298f4b790a903fbdb6e6d20887d, ,small optimization if-else,small optimization if-else ,developer17,2012-12-10T18:41:46Z
378,1,1,https://github.com/junit-team/junit4/commit/59f3fa6ea11433ffd914e6c2032cdad0036f435e, ,"removed settings.xml, updated building-junit.txt and pom.xml","removed  <file_name> , updated  <file_name>  and  <file_name>  ",developer17,2013-01-16T18:52:34Z
399,1,0,https://github.com/junit-team/junit4/commit/0fdec440b59be32e16a084a2ff6fd7a596da2c8f, ,Prepare for Maven release,Prepare for <iden> release ,developer17,2013-01-15T17:37:52Z
409,1,0,https://github.com/junit-team/junit4/commit/96e051b21a8f277c03158c3db32e1b4e4b0389c2, ,getNanos() is a single thread confinement. Volatiles not needed!,getNanos() is a single thread confinement. Volatiles not needed! ,developer17,2012-11-20T09:56:55Z
435,1,2,https://github.com/junit-team/junit4/commit/b28fe09d1a54955bed2e4db5352c14fae195a418, ,fixes for #544 and #545,fixes for <link> and <link> ,developer17,2012-11-15T17:39:45Z
448,1,3,https://github.com/junit-team/junit4/commit/c4e3854ae71d7dd8b624a977712bee3e29d5bcdd, ,"Added #finished(long nanos, Description description)","Added #finished(long nanos, <iden> description) ",developer17,2012-11-19T20:28:17Z
450,1,3,https://github.com/junit-team/junit4/commit/d24e5d821964508246b9670a08affab50e3ca87c, ,same as ANT => excluded internal packages,same as ANT => excluded internal packages ,developer17,2012-12-23T08:15:31Z
464,1,0,https://github.com/junit-team/junit4/commit/0a2601045f101930d0ca7f31c53b416fafbbe7a7, ,"fixed Javadoc 'its' <enter> micros -> toMicros, millis -> toMillis, seconds -> toSeconds <enter> fixed Javadoc 3 lines to tab <enter> startTime -> startNanos <enter> endTime -> endNanos <enter> enum SUCCEEDED - > PASSED <enter> equalTo -> is(equalTo)","fixed Javadoc 'its'  <enter> micros -> toMicros, millis -> toMillis, seconds -> <iden> fixed Javadoc 3 lines to tab <iden> -> <iden> -> <iden> enum <iden> - > PASSED equalTo -> is(equalTo) ",developer17,2012-11-19T07:07:31Z
572,1,0,https://github.com/junit-team/junit4/commit/c236a9e019a814b3542dcfe3a3a61b036c14d252, ,Improved Test: ParallelMethodTest fails few times,Improved <iden>:  <file_name>  fails few times ,developer17,2012-09-20T00:40:46Z
589,1,3,https://github.com/junit-team/junit4/commit/41e5c7ed5f82b5a588828584c3ac765b40a76cea, ,improved implementation using Executors,improved implementation using <iden> ,developer17,2012-09-21T23:26:43Z
1672,1,2,https://github.com/junit-team/junit4/commit/3cd86b7018f2c57f10d671d007d08caa74463c09, ,Unnecessary array in varargs in AnnotatedBuildrer: Constructor#newInstance(Object ... initargs),Unnecessary array in varargs in AnnotatedBuildrer: Constructor#newInstance(Object ... initargs) ,developer17,2013-06-19T21:45:36Z
1766,1,2,https://github.com/junit-team/junit4/commit/09ab7decf0c8d3ce8ed8c165465f68e7ebe7af51, ,Wrong href link for Java API in JUnit Javadoc,Wrong href link for Java <iden> in <iden> Javadoc ,developer17,2013-04-07T10:08:39Z
19243,5,0,https://github.com/spring-projects/spring-boot/commit/05e6af23cf2e60d5c61388fbb954bd56f00b9f94, ,Prepend without replacing in HttpMessageConverters <enter>  <enter> It was incorrect to simply replace existing instances because you can't <enter> tell from the instance which media types and java types it supports. This <enter> fix just prepends the custom converters so they get higher priority. <enter>  <enter> Fixes gh-1293,Prepend without replacing in  <file_name> <enter> It was incorrect to simply replace existing instances because you can't tell from the instance which media types and java types it supports. This fix just prepends the custom converters so they get higher priority. <enter>  Fixes <link> ,developer16,2014-07-28T16:30:34Z
19832,5,0,https://github.com/spring-projects/spring-boot/commit/123ffd736c0a435f24f8d9c647e5d384de8cab4a, ,Exclude @ManagedResources from Endpoint MBeans <enter>  <enter> If an Endpoint is already @ManagedResource then it doesn't need <enter> an additional (probably wrong) MBEan registration based on the invoke() <enter> method.,Exclude @ManagedResources from <iden> MBeans  <enter> If an <iden> is already <iden> then it doesn't need an additional (probably wrong) MBEan registration based on the invoke() method. ,developer16,2014-06-26T15:11:56Z
21269,5,0,https://github.com/spring-projects/spring-boot/commit/09200361defde95ec48bd9169ab5db7590c9440b, ,"Align expectations of various JMX configurations <enter>  <enter> They all want to create an MBeanServer and when that happens <enter> user sees no MBeans, or sometimes just one set (Spring Core, <enter> Spring Integration or Spring Boot). To harmonise them we <enter> create a @Bean of type MBeanServer and link to it in the <enter> other autoconfigs <enter>  <enter> Fixes gh-1046","Align expectations of various <iden> configurations  <enter> They all want to create an <iden> and when that happens user sees no MBeans, or sometimes just one set (<iden> Core, <iden> or <iden>). To harmonise them we create a  @bean  of type <iden> and link to it in the other autoconfigs <enter>  Fixes <link> ",developer16,2014-06-06T15:10:56Z
21929,5,0,https://github.com/spring-projects/spring-boot/commit/b0579c1cf38aa6815ee180a2e61640cfbc2447d2, ,"Ensure JPA vendor properties are period separated <enter>  <enter> If you bind to Map<String,Object> you get a nested Map instead <enter> of period-separated keys. This change just makes JpaProperties <enter> expose a Map<String,String> so the keys are sane. <enter>  <enter> Fixes gh-988",Ensure JPA vendor properties are period separated  <enter> If you bind to <iden>> you get a nested <iden> instead of period-separated keys. This change just makes  <file_name>  expose a <iden>> so the keys are sane. <enter>  Fixes <link> ,developer16,2014-05-30T09:23:14Z
21955,5,0,https://github.com/spring-projects/spring-boot/commit/2b616fb7d94c8ec08ff8d750126d6470649fae72, ,Extract logic for duplicate file removal so it can be shared <enter>  <enter> .. between Maven and Gradle plugins. Also fixed bug in recursive <enter> scanning logic. <enter>  <enter> Really fixes gh-614,Extract logic for duplicate file removal so it can be shared  <enter> .. between <iden> and Gradle plugins. Also fixed bug in recursive scanning logic. <enter> Really  fixes <link> ,developer16,2014-04-02T10:02:06Z
22131,5,3,https://github.com/spring-projects/spring-boot/commit/41b4041c781225d4dc178cfedfc8d24c3092cb6f, ,Add systemProperties to run task in sample,Add <iden> to run task in sample ,developer16,2014-03-28T17:14:39Z
23288,5,0,https://github.com/spring-projects/spring-boot/commit/3d437711363ade1717a7e11b7b781d240bad4983, ,"Register an AuthenticationManager in security autoconfig <enter>  <enter> This is quite a big step, but I think it helps a lot. Since Spring <enter> Boot always creates an AuthenticationManager if it doesn't find one <enter> already registered, it makes sense to also make it into a @Bean. <enter> Spring Security does not register its AuthenticationManager by <enter> default though, so we have to do that for it if the user has created <enter> one with an @Autowired AuthenticationManagerBuilder, but not registered <enter> it as a @Bean. <enter>  <enter> Having the @Bean (marked @Primary to prevent issues with @Autowired) <enter> makes it easier to reason about what Spring Boot has done for you, and <enter> easier to default in simple use cases to the boot-created <enter> AuthenticationManager. For example, if I want an OAuth2 Authorization <enter> Server with password grant, it makes total sense for the <enter> AuthenticationManager for users to be the same as the @Primary one. <enter> Now it is easy to set that up (just @Autowire it).","Register an <iden> in security autoconfig  <enter> This is quite a big step, but I think it helps a lot. Since <iden> always creates an <iden> if it doesn't find one already registered, it makes sense to also make it into a  @bean . <iden> does not register its <iden> by default though, so we have to do that for it if the user has created one with an  <iden>  <iden>, but not registered it as a  @bean . <enter> Having the  @bean  (marked  @primary  to prevent issues with  <iden> ) makes it easier to reason about what <iden> has done for you, and easier to default in simple use cases to the boot-created <iden>. For example, if I want an OAuth2 Authorization Server with password grant, it makes total sense for the <iden> for users to be the same as the  @primary  one. Now it is easy to set that up (just  @autowire  it). ",developer16,2014-03-13T11:51:38Z
23351,5,2,https://github.com/spring-projects/spring-boot/commit/6a10df09333c214dcaa984ff53e9f95c1c49cc58, ,Fix freeMarker->freemarker,Fix freeMarker->freemarker ,developer16,2014-05-15T11:39:23Z
23422,5,0,https://github.com/spring-projects/spring-boot/commit/4d172ca7429bfc15692ce7f1247beeb355faa924, ,"Remove duplicate resources from classpath <enter>  <enter> We had been making a special case for logback.xml anyway, so <enter> extending that to simply deleting recursively all of <enter> src/main/resources (or equivalent) from target/classes (or <enter> equivalent) seems like it's perfectly justifiable. <enter>  <enter> Fixes gh-451","Remove duplicate resources from classpath  <enter> We had been making a special case for logback.xml anyway, so extending that to simply deleting recursively all of src/main/resources (or equivalent) from target/classes (or equivalent) seems like it's perfectly justifiable. <enter>  Fixes <link> ",developer16,2014-03-10T16:56:55Z
23597,5,0,https://github.com/spring-projects/spring-boot/commit/f9094143d72a99bb52ad6414568ee2c93611115c, ,Remove undefined FILE appender from basic log4j config <enter>  <enter> Fixes gh-433,Remove undefined <iden> appender from basic log4j config  <enter> Fixes <link> ,developer16,2014-03-04T22:23:44Z
24170,5,0,https://github.com/spring-projects/spring-boot/commit/b2b487ee5f5769137c7ba6372df01b7cd0908ad5, ,Add ServletRegistrationBean for DispatcherServlet <enter>  <enter> Mapping is exposed via server.servletPath. <enter>  <enter> Fixes gh-379,Add <iden> for <iden>  <enter> <iden> is exposed via server.servletPath. <enter>  Fixes <link> ,developer16,2014-02-20T09:48:51Z
26265,5,0,https://github.com/spring-projects/spring-boot/commit/c709423ab8e26f10f6734ad645e4996ebb2d7e4e, ,Typos in Javadocs,Typos in Javadocs ,developer16,2013-12-27T09:19:23Z
27076,5,3,https://github.com/spring-projects/spring-boot/commit/089233e47295c23cd7c7f2c56f50a4fdedab682a, ,Add SpringApplicationErrorHandler <enter>  <enter> [#48055575] [bs-31] Add hooks for failed application context startup,Add  <file_name> <enter> [#48055575] [bs-31] Add hooks for failed application context startup ,developer16,2013-11-04T16:00:48Z
